word,tag,age,gender
always,ADV,0,1
coming,VERB,0,1
up,PRT,0,1
with,ADP,0,1
new,ADJ,0,1
events,NOUN,0,1
and,CONJ,0,1
ideas,NOUN,0,1
and,CONJ,0,1
they,PRON,0,1
never,ADV,0,1
seem,VERB,0,1
to,PRT,0,1
not,ADV,0,1
impress,VERB,0,1
VERY,ADV,0,1
UPSET,ADJ,0,1
WITH,ADP,0,1
SERVICE,NOUN,0,1
AND,CONJ,0,1
WOULD,VERB,0,1
NOT,ADV,0,1
GO,VERB,0,1
NEAR,ADP,0,1
THIS,DET,0,1
WEBSITE,NOUN,0,1
I,PRON,0,1
got,VERB,0,1
one,NUM,0,1
reply,NOUN,0,1
saying,VERB,0,1
they,PRON,0,1
will,VERB,0,1
look,VERB,0,1
into,ADP,0,1
it,PRON,0,1
and,CONJ,0,1
they,PRON,0,1
replied,VERB,0,1
On,ADP,0,1
arrival,NOUN,0,1
model,NOUN,0,1
did,VERB,0,1
not,ADV,0,1
match,VERB,0,1
picture,NOUN,0,1
shown,VERB,0,1
on,ADP,0,1
web,NOUN,0,1
site,NOUN,0,1
I,PRON,0,1
was,VERB,0,1
very,ADV,0,1
impressed,ADJ,0,1
with,ADP,0,1
the,DET,0,1
service,NOUN,0,1
provided,VERB,0,1
by,ADP,0,1
visualsoft,NOUN,0,1
they,PRON,0,1
kept,VERB,0,1
communications,NOUN,0,1
with,ADP,0,1
me,PRON,0,1
at,ADP,0,1
every,DET,0,1
step,NOUN,0,1
of,ADP,0,1
progress,NOUN,0,1
the,DET,0,1
site,NOUN,0,1
was,VERB,0,1
making,VERB,0,1
and,CONJ,0,1
any,DET,0,1
problems,NOUN,0,1
i,PRON,0,1
would,VERB,0,1
come,VERB,0,1
across,PRT,0,1
they,PRON,0,1
would,VERB,0,1
be,VERB,0,1
right,ADV,0,1
there,ADV,0,1
to,PRT,0,1
help,VERB,0,1
solve,VERB,0,1
any,DET,0,1
problems,NOUN,0,1
I,PRON,0,1
would,VERB,0,1
advise,VERB,0,1
you,PRON,0,1
to,PRT,0,1
avoid,VERB,0,1
this,DET,0,1
company,NOUN,0,1
pay,VERB,0,1
the,DET,0,1
extra,ADJ,0,1
few,ADJ,0,1
pounds,NOUN,0,1
and,CONJ,0,1
order,VERB,0,1
from,ADP,0,1
a,DET,0,1
decent,ADJ,0,1
online,ADJ,0,1
retailer,NOUN,0,1
I,PRON,0,1
recently,ADV,0,1
purchased,VERB,0,1
a,DET,0,1
0,NUM,0,1
year,NOUN,0,1
subscription,NOUN,0,1
to,ADP,0,1
Huck,NOUN,0,1
Magazine,NOUN,0,1
It,PRON,0,1
was,VERB,0,1
decent,ADJ,0,1
of,ADP,0,1
them,PRON,0,1
to,PRT,0,1
help,VERB,0,1
me,PRON,0,1
carry,VERB,0,1
it,PRON,0,1
to,ADP,0,1
the,DET,0,1
car,NOUN,0,1
such,ADV,0,1
a,DET,0,1
brilliant,ADJ,0,1
site,NOUN,0,1
been,VERB,0,1
a,DET,0,1
member,NOUN,0,1
now,ADV,0,1
for,ADP,0,1
over,ADP,0,1
0,NUM,0,1
years,NOUN,0,1
seems,VERB,0,1
like,ADP,0,1
a,DET,0,1
lifetime,NOUN,0,1
lol,X,0,1
Also,ADV,0,1
the,DET,0,1
delivery,NOUN,0,1
was,VERB,0,1
very,ADV,0,1
fast,ADJ,0,1
I,PRON,0,1
bought,VERB,0,1
an,DET,0,1
item,NOUN,0,1
from,ADP,0,1
thehut,NOUN,0,1
co,NOUN,0,1
uk,NOUN,0,1
after,ADP,0,1
seeing,VERB,0,1
a,DET,0,1
really,ADV,0,1
good,ADJ,0,1
price,NOUN,0,1
for,ADP,0,1
the,DET,0,1
item,NOUN,0,1
I,PRON,0,1
had,VERB,0,1
previously,ADV,0,1
never,ADV,0,1
used,VERB,0,1
them,PRON,0,1
and,CONJ,0,1
was,VERB,0,1
slightly,ADV,0,1
skeptical,ADJ,0,1
as,CONJ,0,1
i,PRON,0,1
d,VERB,0,1
heard,VERB,0,1
some,DET,0,1
bad,ADJ,0,1
reviews,NOUN,0,1
A,DET,0,1
bonus,NOUN,0,1
with,ADP,0,1
Supplement,NOUN,0,1
Warehouse,NOUN,0,1
is,VERB,0,1
all,PRON,0,1
of,ADP,0,1
the,DET,0,1
free,ADJ,0,1
samples,NOUN,0,1
that,PRON,0,1
you,PRON,0,1
can,VERB,0,1
get,VERB,0,1
with,ADP,0,1
your,DET,0,1
order,NOUN,0,1
I,PRON,0,1
was,VERB,0,1
therefore,ADV,0,1
a,DET,0,1
little,ADV,0,1
annoyed,ADJ,0,1
that,CONJ,0,1
I,PRON,0,1
couldn,VERB,0,1
t,PRT,0,1
progress,VERB,0,1
through,ADP,0,1
checkout,NOUN,0,1
without,ADP,0,1
giving,VERB,0,1
them,PRON,0,1
this,DET,0,1
information,NOUN,0,1
Ready,ADJ,0,1
to,PRT,0,1
spend,VERB,0,1
over,ADP,0,1
£,X,0,1
000,NUM,0,1
on,ADP,0,1
0,NUM,0,1
tyres,NOUN,0,1
for,ADP,0,1
0,NUM,0,1
cars,NOUN,0,1
and,CONJ,0,1
all,PRON,0,1
I,PRON,0,1
get,VERB,0,1
is,VERB,0,1
"""",.,0,1
Oh,X,0,1
the,DET,0,1
fitters,NOUN,0,1
in,ADP,0,1
Chester,NOUN,0,1
le,NOUN,0,1
Street,NOUN,0,1
aren,VERB,0,1
t,PRT,0,1
working,VERB,0,1
tomorrow,ADV,0,1
""".",.,0,1
A,DET,0,1
week,NOUN,0,1
later,ADV,0,1
my,DET,0,1
Porsche,NOUN,0,1
required,VERB,0,1
0,NUM,0,1
new,ADJ,0,1
rear,ADJ,0,1
tyres,NOUN,0,1
when,ADV,0,1
don,VERB,0,1
t,PRT,0,1
they,PRON,0,1
Once,ADV,0,1
I,PRON,0,1
was,VERB,0,1
confirmed,VERB,0,1
my,DET,0,1
old,ADJ,0,1
amp,NOUN,0,1
had,VERB,0,1
indeed,ADV,0,1
died,VERB,0,1
I,PRON,0,1
went,VERB,0,1
in,ADP,0,1
and,CONJ,0,1
bought,VERB,0,1
the,DET,0,1
gear,NOUN,0,1
0,NUM,0,1
days,NOUN,0,1
later,ADV,0,1
Absolutely,ADV,0,1
amazing,ADJ,0,1
seriously,ADV,0,1
I,PRON,0,1
don,VERB,0,1
t,PRT,0,1
normally,ADV,0,1
buy,VERB,0,1
games,NOUN,0,1
online,ADJ,0,1
but,CONJ,0,1
thought,VERB,0,1
hey,X,0,1
this,PRON,0,1
is,VERB,0,1
really,ADV,0,1
really,ADV,0,1
cheap,ADJ,0,1
like,ADP,0,1
half,NOUN,0,1
the,DET,0,1
price,NOUN,0,1
it,PRON,0,1
is,VERB,0,1
in,ADP,0,1
stores,NOUN,0,1
so,ADV,0,1
I,PRON,0,1
took,VERB,0,1
a,DET,0,1
chance,NOUN,0,1
Would,VERB,0,1
recommend,VERB,0,1
the,DET,0,1
shop,NOUN,0,1
to,ADP,0,1
anyone,PRON,0,1
wanting,VERB,0,1
to,PRT,0,1
buy,VERB,0,1
a,DET,0,1
guitar,NOUN,0,1
amp,NOUN,0,1
I,PRON,0,1
bought,VERB,0,1
a,DET,0,1
stone,NOUN,0,1
island,NOUN,0,1
jacket,NOUN,0,1
£,X,0,1
000,NUM,0,1
after,ADP,0,1
0,NUM,0,1
phone,NOUN,0,1
calls,NOUN,0,1
and,CONJ,0,1
0,NUM,0,1
days,NOUN,0,1
later,ADV,0,1
it,PRON,0,1
was,VERB,0,1
delivered,VERB,0,1
when,ADV,0,1
I,PRON,0,1
checked,VERB,0,1
the,DET,0,1
jacket,NOUN,0,1
out,PRT,0,1
a,DET,0,1
security,NOUN,0,1
tag,NOUN,0,1
was,VERB,0,1
still,ADV,0,1
left,ADJ,0,1
on,ADP,0,1
the,DET,0,1
jacket,NOUN,0,1
if,ADP,0,1
your,DET,0,1
paitent,NOUN,0,1
and,CONJ,0,1
have,VERB,0,1
your,DET,0,1
ticket,NOUN,0,1
ready,ADJ,0,1
to,PRT,0,1
scan,VERB,0,1
your,DET,0,1
fine,NOUN,0,1
To,PRT,0,1
make,VERB,0,1
sure,ADJ,0,1
it,PRON,0,1
wasn,VERB,0,1
t,PRT,0,1
the,DET,0,1
phones,NOUN,0,1
fault,NOUN,0,1
We,PRON,0,1
are,VERB,0,1
now,ADV,0,1
rising,VERB,0,1
up,PRT,0,1
the,DET,0,1
I,PRON,0,1
will,VERB,0,1
defo,ADV,0,1
be,VERB,0,1
going,VERB,0,1
back,PRT,0,1
to,ADP,0,1
TicWatches,NOUN,0,1
Then,ADV,0,1
after,ADP,0,1
months,NOUN,0,1
of,ADP,0,1
waiting,NOUN,0,1
they,PRON,0,1
have,VERB,0,1
now,ADV,0,1
acknowledged,VERB,0,1
that,CONJ,0,1
I,PRON,0,1
have,VERB,0,1
indeed,ADV,0,1
stuck,VERB,0,1
to,ADP,0,1
the,DET,0,1
terms,NOUN,0,1
and,CONJ,0,1
conditions,NOUN,0,1
and,CONJ,0,1
I,PRON,0,1
am,VERB,0,1
owed,VERB,0,1
the,DET,0,1
cashback,NOUN,0,1
however,CONJ,0,1
they,PRON,0,1
ve,VERB,0,1
now,ADV,0,1
decided,VERB,0,1
that,CONJ,0,1
i,PRON,0,1
m,VERB,0,1
owed,VERB,0,1
£,X,0,1
0,NUM,0,1
cashback,NOUN,0,1
rather,ADV,0,1
than,ADP,0,1
the,DET,0,1
£,X,0,1
00,NUM,0,1
they,PRON,0,1
owe,VERB,0,1
me,PRON,0,1
I,PRON,0,1
would,VERB,0,1
highly,ADV,0,1
recommend,VERB,0,1
anyone,PRON,0,1
to,PRT,0,1
look,VERB,0,1
here,ADV,0,1
first,ADV,0,1
before,ADP,0,1
going,VERB,0,1
to,ADP,0,1
a,DET,0,1
store,NOUN,0,1
to,PRT,0,1
try,VERB,0,1
to,PRT,0,1
stock,VERB,0,1
up,PRT,0,1
on,ADP,0,1
supplements,NOUN,0,1
Item,NOUN,0,1
was,VERB,0,1
despatched,VERB,0,1
quickly,ADV,0,1
came,VERB,0,1
as,ADP,0,1
ordered,VERB,0,1
packaged,VERB,0,1
well,ADV,0,1
etc,X,0,1
Can,VERB,0,1
t,PRT,0,1
fault,VERB,0,1
the,DET,0,1
service,NOUN,0,1
or,CONJ,0,1
the,DET,0,1
goods,NOUN,0,1
purchased,ADJ,0,1
Defiantly,ADV,0,1
be,VERB,0,1
using,VERB,0,1
this,DET,0,1
company,NOUN,0,1
again,ADV,0,1
i,PRON,0,1
can,VERB,0,1
see,VERB,0,1
this,DET,0,1
site,NOUN,0,1
plummeting,VERB,0,1
after,ADP,0,1
this,DET,0,1
Issue,NOUN,0,1
Paid,VERB,0,1
for,ADP,0,1
my,DET,0,1
preorder,NOUN,0,1
key,NOUN,0,1
on,ADP,0,1
the,DET,0,1
00,NUM,0,1
0,NUM,0,1
still,ADV,0,1
no,DET,0,1
key,NOUN,0,1
customer,NOUN,0,1
service,NOUN,0,1
is,VERB,0,1
useless,ADJ,0,1
tried,VERB,0,1
live,ADJ,0,1
chat,NOUN,0,1
it,PRON,0,1
just,ADV,0,1
says,VERB,0,1
agents,NOUN,0,1
unavailable,ADJ,0,1
tried,VERB,0,1
emailing,VERB,0,1
them,PRON,0,1
no,DET,0,1
reply,NOUN,0,1
Wont,VERB,0,1
be,VERB,0,1
using,VERB,0,1
them,PRON,0,1
again,ADV,0,1
I,PRON,0,1
will,VERB,0,1
never,ADV,0,1
use,VERB,0,1
them,PRON,0,1
again,ADV,0,1
Although,CONJ,0,1
not,ADV,0,1
ordering,VERB,0,1
an,DET,0,1
instrument,NOUN,0,1
like,ADP,0,1
most,PRON,0,1
I,PRON,0,1
ordered,VERB,0,1
a,DET,0,1
DAB,NOUN,0,1
radio,NOUN,0,1
from,ADP,0,1
Nevada,NOUN,0,1
as,CONJ,0,1
they,PRON,0,1
were,VERB,0,1
the,DET,0,1
cheapest,NOUN,0,1
I,PRON,0,1
could,VERB,0,1
find,VERB,0,1
online,ADJ,0,1
Will,VERB,0,0
definately,ADV,0,0
use,VERB,0,0
them,PRON,0,0
in,ADP,0,0
a,DET,0,0
future,NOUN,0,0
again,ADV,0,0
I,PRON,0,0
left,VERB,0,0
him,PRON,0,0
and,CONJ,0,0
on,ADP,0,0
return,NOUN,0,0
the,DET,0,0
room,NOUN,0,0
was,VERB,0,0
spotless,ADJ,0,0
the,DET,0,0
installation,NOUN,0,0
immaculate,ADJ,0,0
and,CONJ,0,0
0,NUM,0,0
very,ADV,0,0
happy,ADJ,0,0
customer,NOUN,0,0
Sent,VERB,0,0
my,DET,0,0
iPhone,NOUN,0,0
off,PRT,0,0
00th,NOUN,0,0
of,ADP,0,0
Feb,NOUN,0,0
Special,ADJ,0,0
Delivery,NOUN,0,0
with,ADP,0,0
electronic,ADJ,0,0
proof,NOUN,0,0
of,ADP,0,0
delivery,NOUN,0,0
and,CONJ,0,0
no,DET,0,0
payment,NOUN,0,0
or,CONJ,0,0
acknowledgement,NOUN,0,0
since,ADP,0,0
over,ADP,0,0
£,X,0,0
000,NUM,0,0
worth,ADJ,0,0
of,ADP,0,0
phone,NOUN,0,0
I,PRON,0,0
have,VERB,0,0
now,ADV,0,0
lost,VERB,0,0
Delivery,NOUN,0,0
service,NOUN,0,0
is,VERB,0,0
so,ADV,0,0
fast,ADJ,0,0
didnt,VERB,0,0
wait,VERB,0,0
long,ADV,0,0
for,ADP,0,0
it,PRON,0,0
as,ADP,0,0
one,NUM,0,0
day,NOUN,0,0
which,PRON,0,0
is,VERB,0,0
perfect,ADJ,0,0
We,PRON,0,0
had,VERB,0,0
a,DET,0,0
smooth,ADJ,0,0
day,NOUN,0,0
with,ADP,0,0
timing,NOUN,0,0
and,CONJ,0,0
organisation,NOUN,0,0
and,CONJ,0,0
maps,NOUN,0,0
and,CONJ,0,0
plentiful,ADJ,0,0
champagne,NOUN,0,0
on,ADP,0,0
the,DET,0,0
punt,NOUN,0,0
I,PRON,0,0
ll,VERB,0,0
defiantly,ADV,0,0
recommend,VERB,0,0
them,PRON,0,0
to,ADP,0,0
friends,NOUN,0,0
and,CONJ,0,0
shop,VERB,0,0
again,ADV,0,0
I,PRON,0,0
ve,VERB,0,0
been,VERB,0,0
using,VERB,0,0
Cashback,NOUN,0,0
for,ADP,0,0
under,ADP,0,0
a,DET,0,0
year,NOUN,0,0
and,CONJ,0,0
have,VERB,0,0
earned,VERB,0,0
£,X,0,0
000,NUM,0,0
by,ADP,0,0
making,VERB,0,0
purchases,NOUN,0,0
I,PRON,0,0
would,VERB,0,0
have,VERB,0,0
made,VERB,0,0
anyway,ADV,0,0
so,ADV,0,0
I,PRON,0,0
m,VERB,0,0
really,ADV,0,0
pleased,ADJ,0,0
I,PRON,0,0
will,VERB,0,0
be,VERB,0,0
using,VERB,0,0
Sight,NOUN,0,0
Direct,NOUN,0,0
again,ADV,0,0
Delivery,NOUN,0,0
was,VERB,0,0
quick,ADJ,0,0
and,CONJ,0,0
everything,NOUN,0,0
was,VERB,0,0
present,ADJ,0,0
correct,ADJ,0,0
and,CONJ,0,0
packed,VERB,0,0
nicely,ADV,0,0
Ordered,VERB,0,0
my,DET,0,0
bean,NOUN,0,0
bag,NOUN,0,0
on,ADP,0,0
0nd,ADJ,0,0
Nov,NOUN,0,0
was,VERB,0,0
told,VERB,0,0
0,NUM,0,0
weeks,NOUN,0,0
delivery,NOUN,0,0
then,ADV,0,0
go,VERB,0,0
pushed,VERB,0,0
to,ADP,0,0
week,NOUN,0,0
00,NUM,0,0
and,CONJ,0,0
now,ADV,0,0
pushed,VERB,0,0
to,ADP,0,0
week,NOUN,0,0
0,NUM,0,0
now,ADV,0,0
at,ADP,0,0
the,DET,0,0
end,NOUN,0,0
of,ADP,0,0
week,NOUN,0,0
0,NUM,0,0
another,DET,0,0
nothing,NOUN,0,0
has,VERB,0,0
arrived,VERB,0,0
Fantastic,ADJ,0,0
service,NOUN,0,0
with,ADP,0,0
fantastic,ADJ,0,0
time,NOUN,0,0
at,ADP,0,0
the,DET,0,0
gig,NOUN,0,0
Unless,CONJ,0,0
any,DET,0,0
of,ADP,0,0
the,DET,0,0
other,ADJ,0,0
providers,NOUN,0,0
improve,VERB,0,0
their,PRON,0,0
services,NOUN,0,0
and,CONJ,0,0
reception,NOUN,0,0
to,ADP,0,0
the,DET,0,0
point,NOUN,0,0
that,CONJ,0,0
they,PRON,0,0
beat,VERB,0,0
three,NOUN,0,0
considerably,ADV,0,0
I,PRON,0,0
think,VERB,0,0
I,PRON,0,0
will,VERB,0,0
be,VERB,0,0
sticking,VERB,0,0
with,ADP,0,0
three,NOUN,0,0
for,ADP,0,0
the,DET,0,0
foreseeable,ADJ,0,0
future,NOUN,0,0
We,PRON,0,0
would,VERB,0,0
highly,ADV,0,0
recommend,VERB,0,0
Despite,CONJ,0,0
the,DET,0,0
fact,NOUN,0,0
that,CONJ,0,0
I,PRON,0,0
wasn,VERB,0,0
t,PRT,0,0
spending,VERB,0,0
anywhere,ADV,0,0
near,ADV,0,0
as,ADP,0,0
much,ADJ,0,0
money,NOUN,0,0
as,ADP,0,0
their,DET,0,0
usual,ADJ,0,0
customer,NOUN,0,0
I,PRON,0,0
thought,VERB,0,0
their,DET,0,0
after,ADP,0,0
sales,NOUN,0,0
service,NOUN,0,0
was,VERB,0,0
second,ADJ,0,0
to,ADP,0,0
none,NOUN,0,0
Bean,NOUN,0,0
bag,NOUN,0,0
is,VERB,0,0
wonderful,ADJ,0,0
beans,NOUN,0,0
come,VERB,0,0
seperate,ADJ,0,0
but,CONJ,0,0
its,VERB,0,0
easy,ADJ,0,0
to,PRT,0,0
pour,VERB,0,0
beans,NOUN,0,0
into,ADP,0,0
the,DET,0,0
bag,NOUN,0,0
zip,VERB,0,0
it,PRON,0,0
up,PRT,0,0
very,ADV,0,0
comfy,ADJ,0,0
very,ADV,0,0
pleased,ADJ,0,0
Not,ADV,0,0
only,ADV,0,0
do,VERB,0,0
they,PRON,0,0
give,VERB,0,0
you,PRON,0,0
a,DET,0,0
better,ADJ,0,0
price,NOUN,0,0
for,ADP,0,0
your,DET,0,0
old,ADJ,0,0
mobile,NOUN,0,0
but,CONJ,0,0
it,PRON,0,0
s,VERB,0,0
so,ADV,0,0
quick,ADJ,0,0
and,CONJ,0,0
easy,ADJ,0,0
to,PRT,0,0
do,VERB,0,0
The,DET,0,0
only,ADJ,0,0
one,DET,0,0
negative,NOUN,0,0
i,PRON,0,0
would,VERB,0,0
have,VERB,0,0
is,VERB,0,0
the,DET,0,0
website,NOUN,0,0
Extremely,ADV,0,0
happy,ADJ,0,0
with,ADP,0,0
the,DET,0,0
quality,NOUN,0,0
of,ADP,0,0
the,DET,0,0
product,NOUN,0,0
and,CONJ,0,0
even,ADV,0,0
more,ADV,0,0
so,ADV,0,0
the,DET,0,0
speed,NOUN,0,0
of,ADP,0,0
delivery,NOUN,0,0
Received,VERB,0,0
my,DET,0,0
new,ADJ,0,0
glasses,NOUN,0,0
yesterday,ADV,0,0
delivery,NOUN,0,0
took,VERB,0,0
the,DET,0,0
time,NOUN,0,0
stated,VERB,0,0
on,ADP,0,0
their,DET,0,0
website,NOUN,0,0
so,CONJ,0,0
very,ADV,0,0
pleased,ADJ,0,0
Double0Tickets,NOUN,0,0
was,VERB,0,0
a,DET,0,0
reliable,ADJ,0,0
service,NOUN,0,0
stressfree,ADJ,0,0
Went,VERB,0,0
on,ADP,0,0
the,DET,0,0
online,NOUN,0,0
chat,NOUN,0,0
and,CONJ,0,0
spoke,VERB,0,0
to,ADP,0,0
William,NOUN,0,0
who,PRON,0,0
had,VERB,0,0
within,ADP,0,0
minutes,NOUN,0,0
changed,VERB,0,0
my,DET,0,0
collection,NOUN,0,0
date,NOUN,0,0
and,CONJ,0,0
address,NOUN,0,0
I,PRON,0,0
spoke,VERB,0,0
with,ADP,0,0
lots,NOUN,0,0
of,ADP,0,0
people,NOUN,0,0
and,CONJ,0,0
they,PRON,0,0
just,ADV,0,0
loved,VERB,0,0
it,PRON,0,0
The,DET,0,0
prices,NOUN,0,0
and,CONJ,0,0
P,NOUN,0,0
&,CONJ,0,0
P,NOUN,0,0
were,VERB,0,0
very,ADV,0,0
competitive,ADJ,0,0
We,PRON,0,0
would,VERB,0,0
definitely,ADV,0,0
recommend,VERB,0,0
this,DET,0,0
local,ADJ,0,0
company,NOUN,0,0
and,CONJ,0,0
order,VERB,0,0
from,ADP,0,0
them,PRON,0,0
again,ADV,0,0
As,ADP,0,0
soon,ADV,0,0
as,ADP,0,0
you,PRON,0,0
walk,VERB,0,0
in,PRT,0,0
you,PRON,0,0
get,VERB,0,0
the,DET,0,0
WOW,NOUN,0,0
factor,NOUN,0,0
I,PRON,0,0
used,VERB,0,0
this,DET,0,0
company,NOUN,0,0
to,PRT,0,0
print,VERB,0,0
my,DET,0,0
wedding,NOUN,0,0
invites,NOUN,0,0
the,DET,0,0
website,NOUN,0,0
was,VERB,0,0
so,ADV,0,0
easy,ADJ,0,0
to,PRT,0,0
use,VERB,0,0
and,CONJ,0,0
brilliantly,ADV,0,0
set,VERB,0,0
out,PRT,0,0
everything,NOUN,0,0
was,VERB,0,0
where,ADV,0,0
you,PRON,0,0
can,VERB,0,0
find,VERB,0,0
it,PRON,0,0
the,DET,0,0
quality,NOUN,0,0
is,VERB,0,0
fantastic,ADJ,0,0
and,CONJ,0,0
after,ADP,0,0
ordering,VERB,0,0
them,PRON,0,0
0,NUM,0,0
days,NOUN,0,0
ago,ADV,0,0
they,PRON,0,0
came,VERB,0,0
today,NOUN,0,0
super,ADV,0,0
fast,ADJ,0,0
delivery,NOUN,0,0
can,VERB,0,0
t,PRT,0,0
find,VERB,0,0
a,DET,0,0
fault,NOUN,0,0
at,ADP,0,0
all,NOUN,0,0
they,PRON,0,0
are,VERB,0,0
exactly,ADV,0,0
what,PRON,0,0
I,PRON,0,0
wanted,VERB,0,0
The,DET,0,0
team,NOUN,0,0
also,ADV,0,0
produced,VERB,0,0
waxworks,NOUN,0,0
of,ADP,0,0
the,DET,0,0
ring,NOUN,0,0
so,CONJ,0,0
I,PRON,0,0
could,VERB,0,0
try,VERB,0,0
on,PRT,0,0
different,ADJ,0,0
width,NOUN,0,0
bands,NOUN,0,0
to,PRT,0,0
ensure,VERB,0,0
i,PRON,0,0
was,VERB,0,0
happy,ADJ,0,0
with,ADP,0,0
the,DET,0,0
fit,NOUN,0,0
and,CONJ,0,0
once,ADV,0,0
confirmed,VERB,0,0
my,DET,0,0
dream,NOUN,0,0
ring,NOUN,0,0
was,VERB,0,0
produced,VERB,0,0
and,CONJ,0,0
sent,VERB,0,0
to,ADP,0,0
the,DET,0,0
Bluewater,NOUN,0,0
store,NOUN,0,0
well,ADV,0,0
within,ADP,0,0
the,DET,0,0
00,NUM,0,0
day,NOUN,0,0
processing,NOUN,0,0
period,NOUN,0,0
The,DET,0,0
only,ADJ,0,0
difficult,ADJ,0,0
part,NOUN,0,0
was,VERB,0,0
that,CONJ,0,0
because,CONJ,0,0
I,PRON,0,0
had,VERB,0,0
to,PRT,0,0
travel,VERB,0,0
to,ADP,0,0
a,DET,0,0
different,ADJ,0,0
clinic,NOUN,0,0
to,PRT,0,0
have,VERB,0,0
my,DET,0,0
eyes,NOUN,0,0
lasered,VERB,0,0
as,CONJ,0,0
I,PRON,0,0
had,VERB,0,0
to,PRT,0,0
go,VERB,0,0
somewhere,ADV,0,0
else,ADV,0,0
to,PRT,0,0
see,VERB,0,0
the,DET,0,0
specialist,NOUN,0,0
surgeon,NOUN,0,0
they,PRON,0,0
couldn,VERB,0,0
t,PRT,0,0
get,VERB,0,0
my,DET,0,0
files,NOUN,0,0
over,PRT,0,0
from,ADP,0,0
one,DET,0,0
branch,NOUN,0,0
to,ADP,0,0
another,NOUN,0,0
so,CONJ,0,0
I,PRON,0,0
ended,VERB,0,0
up,PRT,0,0
panicking,VERB,0,0
in,ADP,0,0
the,DET,0,0
waiting,NOUN,0,0
room,NOUN,0,0
for,ADP,0,0
an,DET,0,0
hour,NOUN,0,0
longer,ADV,0,0
than,ADP,0,0
necessary,ADJ,0,0
Quality,NOUN,0,0
Back,NOUN,0,0
brace,NOUN,0,0
which,PRON,0,0
gives,VERB,0,0
good,ADJ,0,0
support,NOUN,0,0
to,ADP,0,0
lower,ADJ,0,0
back,NOUN,0,0
delivered,VERB,0,0
quickly,ADV,0,0
If,CONJ,0,0
you,PRON,0,0
re,VERB,0,0
reading,VERB,0,0
this,PRON,0,0
it,PRON,0,0
s,VERB,0,0
probably,ADV,0,0
for,ADP,0,0
the,DET,0,0
same,ADJ,0,0
reason,NOUN,0,0
I,PRON,0,0
came,VERB,0,0
onto,ADP,0,0
trust,NOUN,0,0
pilot,NOUN,0,0
to,PRT,0,0
see,VERB,0,0
if,ADP,0,0
this,DET,0,0
website,NOUN,0,0
is,VERB,0,0
actually,ADV,0,0
legit,ADJ,0,0
or,CONJ,0,0
not,ADV,0,0
Was,VERB,0,0
impressed,ADJ,0,0
with,ADP,0,0
GHD,NOUN,0,0
s,NOUN,0,0
service,NOUN,0,0
once,ADV,0,0
I,PRON,0,0
placed,VERB,0,0
my,DET,0,0
order,VERB,0,0
the,DET,0,0
straightners,NOUN,0,0
arrived,VERB,0,0
the,DET,0,0
following,ADJ,0,0
day,NOUN,0,0
with,ADP,0,0
free,ADJ,0,0
delivery,NOUN,0,0
We,PRON,0,0
haven,VERB,0,0
t,PRT,0,0
used,VERB,0,0
the,DET,0,0
experience,NOUN,0,0
yet,ADV,0,0
but,CONJ,0,0
I,PRON,0,0
have,VERB,0,0
used,VERB,0,0
Buy,NOUN,0,0
a,DET,0,0
Gift,NOUN,0,0
before,ADV,0,0
and,CONJ,0,0
had,VERB,0,0
nothing,NOUN,0,0
but,ADP,0,0
good,ADJ,0,0
experiences,NOUN,0,0
Lovely,ADJ,0,0
unusual,ADJ,0,0
colour,NOUN,0,0
and,CONJ,0,0
design,NOUN,0,0
Great,ADJ,0,0
stuff,NOUN,0,0
and,CONJ,0,0
a,DET,0,0
bit,NOUN,0,0
cheaper,ADJ,0,0
than,ADP,0,0
TNT,NOUN,0,0
at,ADP,0,0
the,DET,0,0
same,ADJ,0,0
time,NOUN,0,0
Si,NOUN,0,0
I,PRON,0,0
spent,VERB,0,0
the,DET,0,0
day,NOUN,0,0
with,ADP,0,0
my,DET,0,0
coat,NOUN,0,0
on,ADP,0,0
and,CONJ,0,0
won,VERB,0,0
t,PRT,0,0
be,VERB,0,0
wearing,VERB,0,0
this,DET,0,0
outfit,NOUN,0,0
again,ADV,0,0
My,DET,0,0
job,NOUN,0,0
entails,VERB,0,0
using,VERB,0,0
various,ADJ,0,0
courier,NOUN,0,0
services,NOUN,0,0
and,CONJ,0,0
now,ADV,0,0
I,PRON,0,0
ve,VERB,0,0
some,VERB,0,0
across,PRT,0,0
ParcelMonkey,NOUN,0,0
and,CONJ,0,0
have,VERB,0,0
had,VERB,0,0
a,DET,0,0
good,ADJ,0,0
result,NOUN,0,0
I,PRON,0,0
will,VERB,0,0
be,VERB,0,0
using,VERB,0,0
them,PRON,0,0
in,ADP,0,0
the,DET,0,0
future,NOUN,0,0
again,ADV,0,0
for,ADP,0,0
both,DET,0,0
personal,ADJ,0,0
and,CONJ,0,0
work,NOUN,0,0
related,ADJ,0,0
services,NOUN,0,0
Whos,PRON,0,0
is,VERB,0,0
it,PRON,0,0
O0,NOUN,0,0
Well,X,0,0
what,PRON,0,0
can,VERB,0,0
I,PRON,0,0
say,VERB,0,0
apart,ADP,0,0
from,ADP,0,0
Wow,X,0,0
I,PRON,0,0
will,VERB,0,0
now,ADV,0,0
be,VERB,0,0
looking,VERB,0,0
elsewhere,ADV,0,0
and,CONJ,0,0
encouraging,VERB,0,0
